Timestamp,Species,Tree Age (years),Temperature (°C),Humidity (%),Soil Nutrients (%),Rainfall (mm),Cloudiness Index,Watering Frequency (times/week),Tree Height (m),Trunk Diameter (m),Foliage Diameter (m),Weather Condition,Carbon Sequestration (kg CO₂/15 min),Oxygen Release (kg O₂/15 min)
2024-02-19 04:30:00,Leucaena Leucocephala,51,39.45627121958489,35.08570922933338,5.0335756594794905,14.041246238876804,4,2,16.363285244594312,0.5946116735006549,8.377203341695648,Rainy,12.459070233647957,8.721349163553569
2024-02-19 04:30:00,Leucaena Leucocephala,67,27.543376761417,60.67226144851394,7.025877965574388,4.795673426226155,4,6,6.21198614173246,1.2290231418415163,13.452838297759541,Monsoon,9.342924344946988,6.540047041462891
2024-02-19 04:30:00,Leucaena Leucocephala,79,35.20780131944812,42.48290210514775,3.58820707507446,45.40122801170281,2,5,19.564169887471422,1.2755661880303841,1.554169273663302,Summer,10.17264444773639,7.120851113415473
2024-02-19 04:30:00,Leucaena Leucocephala,21,21.265709037867452,66.42641778867818,6.193010954697279,22.05482127659569,4,1,7.64253535549382,0.19417790001030816,11.321857419353499,Winter,3.1285622842595684,2.189993598981698
2024-02-19 04:30:00,Ziziphus Mauritiana Lam Type-1,11,29.881526964013403,50.221137274471296,4.764094879758071,39.84016946616441,1,3,29.38810197901736,0.9719493578570351,9.105968550522899,Rainy,2.589540222570826,1.8126781557995781
2024-02-19 04:30:00,Ziziphus Mauritiana Lam Type-1,93,19.46987137781266,33.378838617203165,4.2311779941549865,33.090772187957846,2,5,20.096014828165103,1.539839646600609,1.5469223658436653,Monsoon,7.603799917602916,5.322659942322041
2024-02-19 04:30:00,Ziziphus Mauritiana Lam Type-1,22,20.903223155252483,58.47150831914784,2.802084086058299,17.279277689013067,1,4,18.346492953190396,1.8478712411536673,3.0131969198501123,Summer,1.7480663664143867,1.2236464564900706
2024-02-19 04:30:00,Ziziphus Mauritiana Lam Type-1,53,25.039247341595335,29.755769127669435,6.48050596506192,44.37048714613415,2,1,3.0628137010361214,0.7167113757610645,2.288333255425221,Winter,3.602689679595087,2.521882775716561
2024-02-19 04:30:00,Ziziphus Mauritiana Lam Type-2,63,38.14165958704985,80.77986920549432,3.819918712556513,3.5696047095899686,4,3,19.985412934310318,1.099842574116179,12.647535827953238,Rainy,2.6113636028602336,1.8279545220021634
2024-02-19 04:30:00,Ziziphus Mauritiana Lam Type-2,24,27.167174817798582,62.95254685924075,3.389967596033844,10.305603148358895,2,3,10.3143341890257,0.4334425825194915,10.12416292136761,Monsoon,2.3680715516804645,1.657650086176325
2024-02-19 04:30:00,Ziziphus Mauritiana Lam Type-2,38,35.39523427768551,23.01576630036226,5.766949171671944,13.280300191743915,1,6,4.062230078214251,1.4208154700868494,7.563972254864094,Summer,5.801665985600577,4.061166189920404
2024-02-19 04:30:00,Ziziphus Mauritiana Lam Type-2,95,33.37920385934778,56.49037609940725,2.8992724179040383,28.228690784731093,1,2,22.428478174132383,1.457440637080399,3.0944251865404118,Winter,4.2102883481993825,2.9472018437395677
2024-02-19 04:30:00,Plumeria Obtusa,81,38.45653604094621,24.679140955135697,8.412279726082026,10.125835645643622,2,6,9.50028062350793,1.2902061435774799,2.4726132254366693,Rainy,2.504244873391457,1.7529714113740196
2024-02-19 04:30:00,Plumeria Obtusa,65,36.78452907607727,64.19425514163355,4.997098058747796,11.625676842032428,1,4,23.583850890144276,0.33480236568102517,6.1484395613544205,Monsoon,5.132271172497013,3.592589820747909
2024-02-19 04:30:00,Plumeria Obtusa,72,17.825181558134734,28.17272759244591,5.764185117706965,7.965792492220847,3,2,24.301372661758275,0.7029921966483043,8.036596582419449,Summer,1.2747098693691452,0.8922969085584016
2024-02-19 04:30:00,Plumeria Obtusa,51,28.071647227383906,78.93858394109473,6.0178199721113455,38.39608389793672,2,4,5.750526216219463,0.9140716459601163,8.97935191825625,Winter,5.9833010078724245,4.1883107055106965
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-1,12,38.0873570561145,80.34156006915373,5.92819547052071,39.31072373563864,2,2,26.07771070456618,1.8065702462862223,3.1920407364019705,Rainy,9.86403134901714,6.904821944311998
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-1,16,21.147718271329317,60.173782140238245,6.701364710696807,36.6792984140303,4,5,5.087214081283543,0.7860636358215335,4.078907030500098,Monsoon,4.611573807957919,3.2281016655705432
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-1,64,35.48270966972102,80.60711621350944,3.663441187504712,8.646013697677546,1,3,22.22380601535917,1.5878460668019354,11.177180972983678,Summer,8.650690872041844,6.055483610429291
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-1,80,30.466087774670463,54.6219641476113,2.590304572353695,0.8513627332070894,4,4,10.037862233829449,1.5637743144965917,3.4604516539590793,Winter,5.343968365370603,3.740777855759422
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-2,85,20.36860138439872,46.80327481226231,5.3624226510822,29.091513360957094,4,5,16.800190777366023,0.3098060813997246,1.3713572441786344,Rainy,3.078562691313139,2.154993883919197
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-2,35,19.64608301672226,40.87317762741158,5.934423252035214,17.906060577150562,2,3,19.69599320737744,1.0362748293060775,8.680757554534374,Monsoon,12.367865833332543,8.657506083332779
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-2,37,32.177475716329724,63.42495265520882,8.286422558470303,24.086196814131526,5,1,8.317155594248398,1.9271884675425852,1.3000727835567236,Summer,7.800773092024487,5.46054116441714
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-2,2,38.15944183540316,81.2024729876643,9.297255012847309,12.361204248084462,1,5,21.257609945428158,1.3012931156332348,4.052110571611564,Winter,10.583263623575265,7.408284536502685
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-3,84,23.015486062989527,82.15506439813564,9.347269351382497,31.502855536334355,5,1,5.50810272570363,1.3356477571710892,6.037698394224944,Rainy,5.654757688432514,3.9583303819027593
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-3,10,25.61099961034174,84.56639246705147,7.081087452197701,40.77115367166405,2,3,14.795195975991007,1.9404184438915133,4.602766914532259,Monsoon,3.97791764124823,2.784542348873761
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-3,94,35.78741337950636,42.18687155281914,8.268907300645623,12.428430650460504,5,2,7.367719119712943,0.9091432395485453,7.223947515116745,Summer,11.862834259172583,8.303983981420808
2024-02-19 04:30:00,Bambusa Tuldoides Murno Type-3,19,31.37710883009003,60.23216440135322,9.41935263430673,35.95722090450563,1,5,4.8772365780616305,1.874358126625756,8.94690208699845,Winter,11.86909718831411,8.308368031819876
2024-02-19 04:30:00,Adenanthera Pavonina Type-1,56,39.84541160336393,52.14997155879253,5.075842966423079,5.3351577717211995,1,4,7.2424215855737195,1.5162810419084223,7.390649725318757,Rainy,3.3915791838743417,2.374105428712039
2024-02-19 04:30:00,Adenanthera Pavonina Type-1,68,18.612021139569656,81.37291635731195,7.56266815864622,34.38343347292685,5,2,6.4657065984720115,1.6715281198131946,14.960178602471437,Monsoon,2.5255487467652658,1.7678841227356858
2024-02-19 04:30:00,Adenanthera Pavonina Type-1,78,19.512189994337316,26.03406675510402,5.067021264207802,11.145566045019423,2,2,24.44107440968181,1.7364909435098732,13.058725237652263,Summer,12.007393889653816,8.40517572275767
2024-02-19 04:30:00,Adenanthera Pavonina Type-1,45,38.41911213569493,71.53978684151036,3.0643436661458834,7.323393257295346,2,2,20.106787518175693,1.9835074860979773,7.958145978175303,Winter,11.2281028021396,7.85967196149772
2024-02-19 04:30:00,Adenanthera Pavonina Type-2,35,35.189522022482,70.85299028789542,5.34647179421962,10.306951980286344,1,4,22.223335365174254,1.8202233309077116,11.803304330664096,Rainy,10.458100485254619,7.320670339678233
2024-02-19 04:30:00,Adenanthera Pavonina Type-2,99,24.3913859931195,36.457626252213146,8.3765621443529,18.878852891116722,3,3,5.588255503393618,0.8190815692505993,12.464156579807229,Monsoon,8.15958821701674,5.711711751911718
2024-02-19 04:30:00,Adenanthera Pavonina Type-2,86,28.699053400037517,57.90979885292438,2.087654821025736,4.198871312948349,3,5,3.098134553708743,1.371909868749312,5.0204803532282885,Summer,2.239447041917914,1.5676129293425398
2024-02-19 04:30:00,Adenanthera Pavonina Type-2,64,29.205954000038485,70.29622855891267,5.240067813396894,47.41351232706933,5,4,26.501161847893556,0.4057552107905881,5.39908389385884,Winter,8.19628775868081,5.737401431076567
2024-02-19 04:30:00,Bauhinia Purpurea (Orchid Tree),67,34.09794394572688,55.86822281079501,9.766393150137588,30.61539459838699,3,5,28.12929527409033,0.1978437632444707,12.494165353196628,Rainy,8.888520012617807,6.221964008832464
2024-02-19 04:30:00,Bauhinia Purpurea (Orchid Tree),1,36.594661261068964,67.68727638590556,5.365921102542864,11.13883308513488,2,5,28.63256336321812,1.0927258702220164,5.924280845654999,Monsoon,10.596823581786573,7.417776507250601
2024-02-19 04:30:00,Bauhinia Purpurea (Orchid Tree),61,39.37561070046753,30.044736650110274,3.656632632099642,31.322772637076557,2,2,20.78127586710052,0.8548040166933267,14.66243130900691,Summer,2.4555158866880573,1.71886112068164
2024-02-19 04:30:00,Bauhinia Purpurea (Orchid Tree),60,19.03982706207684,42.98645689811006,2.2445196976901984,2.8096113627976758,5,6,11.314799550376009,0.5863885409079466,3.7029147279653714,Winter,10.434235253376562,7.3039646773635925
2024-02-19 04:30:00,Aegle Marmelos,73,27.49075630699582,70.8072363809309,6.946927998346765,28.47030635892949,5,5,28.835270778546473,1.9341401641303422,14.462925473576437,Rainy,3.744362493257619,2.6210537452803333
2024-02-19 04:30:00,Aegle Marmelos,90,29.582009372409836,42.89333492895513,9.921308413669246,24.967940902631337,3,4,18.613219063542072,1.1075881262660394,11.57822712266969,Monsoon,5.36014776428443,3.7521034349991007
2024-02-19 04:30:00,Aegle Marmelos,12,22.562609817733197,29.816564897303024,6.957517954208913,39.71901582812812,5,3,27.65103312162555,1.8350219882339158,5.831458644439893,Summer,11.379932144781165,7.965952501346815
2024-02-19 04:30:00,Aegle Marmelos,23,16.967961492016894,50.18720900325199,8.47968361542189,1.8917268149884814,5,1,29.252482908221634,1.7058776896248429,1.2016309540964303,Winter,2.441720929134476,1.7092046503941332
2024-02-19 04:30:00,Musa Paradisiaca (Banana),95,20.59482527211031,49.350556795849556,6.727324506842467,20.44170479726395,5,3,7.608313282878953,0.26826940387845266,1.2355986213377839,Rainy,10.495503065117422,7.3468521455821945
2024-02-19 04:30:00,Musa Paradisiaca (Banana),71,37.336085521496685,37.07117110343332,4.420774758975882,19.410701993792586,3,1,15.836313425080167,1.0505754648441494,8.350883649417458,Monsoon,4.035845814907166,2.8250920704350158
2024-02-19 04:30:00,Musa Paradisiaca (Banana),33,39.222744312586244,49.40277014979979,3.404543897349586,32.20133550043191,5,5,3.5395766923786813,1.805592973869801,10.878658383473113,Summer,9.830536805228846,6.881375763660191
2024-02-19 04:30:00,Musa Paradisiaca (Banana),15,34.54176788120289,38.25850990035806,2.325731178569825,31.69591587028167,5,2,25.303254113645718,1.1281806909829546,3.2418415710719857,Winter,8.766919537381003,6.136843676166702
2024-02-19 04:30:00,Citrus (Lemon),70,27.160231419573616,72.3193180862721,2.2995859060084234,2.324918177377117,3,1,2.2579645013158975,0.635893725032528,8.46512916938945,Rainy,5.25319219270356,3.677234534892492
2024-02-19 04:30:00,Citrus (Lemon),42,18.162341741740573,57.786439090592246,4.128306663955197,13.510799992170924,1,6,10.467350068483785,0.8327254859667382,7.7571414918242505,Monsoon,3.2210892641392106,2.2547624848974475
2024-02-19 04:30:00,Citrus (Lemon),33,38.28198059627263,23.494376124939393,2.870371150047114,13.74077665879938,5,4,29.126698736566947,0.42664232746447206,10.183784317312572,Summer,9.107144625162274,6.375001237613591
2024-02-19 04:30:00,Citrus (Lemon),35,32.877795297789504,63.912645164375185,9.240883762200749,18.511253943651436,2,6,23.062777174230398,1.4621397806224257,14.01709077560026,Winter,9.17607176783266,6.423250237482861
2024-02-19 04:30:00,Syzygium Cumini Type-1,60,27.85007657180908,79.79632594734167,4.507681058564993,18.617055927189497,4,5,15.972231823235369,1.1227569591229283,13.038488411621069,Rainy,6.722793208801032,4.705955246160722
2024-02-19 04:30:00,Syzygium Cumini Type-1,8,38.94389968769667,36.15237632272394,6.2275316453853495,30.158228777216266,2,1,8.16369287310216,0.4937475030771271,6.560298339938977,Monsoon,7.789027002228037,5.452318901559626
2024-02-19 04:30:00,Syzygium Cumini Type-1,84,23.60843896044073,76.27318107908303,6.468387154989563,42.2030295783559,1,4,21.3095792412637,0.6147621530081041,11.89736408917737,Summer,5.908344714381195,4.135841300066836
2024-02-19 04:30:00,Syzygium Cumini Type-1,28,33.103701295176506,59.56179971305909,7.246189767063692,32.03368202624142,3,4,18.5168886930243,1.4665124967445577,5.031252357628151,Winter,11.060380940880409,7.742266658616286
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-1,95,18.641582818165773,80.0283760890105,4.187067041336908,18.902566278505283,2,2,29.532245346746347,1.8159001658671798,6.0352633887688585,Rainy,5.190465792483453,3.6333260547384167
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-1,18,30.64652863403831,74.65235837612124,2.090102526536958,5.952112985306196,3,6,22.453570925090375,0.15791025092092342,2.2435420049555717,Monsoon,8.39170118554972,5.874190829884804
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-1,28,15.386446261999215,28.279245812239267,4.790205839571925,38.13591697585614,1,2,13.888488180767379,1.8391378038718085,13.109918244388675,Summer,3.6611396527512206,2.562797756925854
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-1,71,28.803114096424025,36.209298874929104,6.869697450324987,43.016575634688024,4,3,6.090457752051543,0.8355166806857214,4.449511274794624,Winter,7.771956162350269,5.440369313645188
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-2,12,38.81613813597612,58.013724891822605,6.058816514459515,25.984101106298684,2,1,17.605110504014156,1.8195273441795436,10.450463250859489,Rainy,10.674792837998748,7.472354986599123
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-2,55,25.318397974658225,21.896631075557522,2.3959660000476353,37.77382764475194,2,6,25.256674360852177,0.5546722942347543,5.880139680728625,Monsoon,5.411698329926856,3.788188830948799
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-2,96,18.384176022857837,23.59282431281921,2.5184343985617907,29.690985845689667,1,2,11.673770400422288,0.34834010393622006,4.306218129856816,Summer,2.313050420800323,1.619135294560226
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-2,79,38.17270680600126,54.147601844040466,7.048408976125798,22.701287472391684,2,5,20.54089888597052,1.0672281944684539,8.102722279409198,Winter,6.8704244443764555,4.809297111063518
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-3,32,23.64009264334983,83.47598936966762,7.176778266134506,35.46563069356165,3,4,19.345579917097716,0.4340023338764011,11.308273692501471,Rainy,11.391574105152024,7.974101873606417
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-3,8,33.996092414271935,81.56261690548547,4.723707125171823,2.7362810864819176,5,3,14.024594846964437,1.0556039053219448,3.8977822874165815,Monsoon,3.5989662513563925,2.5192763759494747
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-3,79,30.739218411876948,47.47144442729633,2.7606640734608083,42.67698021901883,4,1,15.678960438282171,0.5832500901442385,7.016132852282424,Summer,6.400288125763174,4.480201688034222
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-3,26,28.020297479820456,55.7743966264074,5.180452201158314,30.69947629493227,4,5,12.010164696793495,1.1451233318120353,12.85863886879865,Winter,10.677445198108384,7.474211638675868
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-4,54,20.398946847897456,32.363231186408505,3.5414729967085954,31.9899480855728,5,5,24.728638202173624,1.1885321124543395,2.7315698993362445,Rainy,7.536078981806242,5.275255287264369
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-4,57,27.277572643505863,78.72344162387492,3.995319458641469,42.86105964583518,3,2,8.99477467030169,1.9217026144377845,9.828565466998459,Monsoon,4.145071938556775,2.9015503569897425
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-4,6,30.403839479589813,27.69111396616603,4.797257988678838,10.836895205439557,1,2,22.52905626209147,0.22450747160842843,2.9896887655710334,Summer,3.2109578014353835,2.2476704610047684
2024-02-19 04:45:00,Tectona Grandis (Teak) Type-4,9,39.763863620402134,73.70817815154132,5.658996886315744,13.2526343910502,1,6,19.640986286909865,1.3767082732804263,13.840971834407373,Winter,11.304365899329108,7.913056129530375
2024-02-19 04:45:00,Pongamia Pinnata Type-1,72,19.802657151505013,64.83805205835388,6.91360835356711,21.578809995253973,4,4,16.70097697358005,1.2355756093753572,12.589441038609955,Rainy,7.4652935745005315,5.2257055021503716
2024-02-19 04:45:00,Pongamia Pinnata Type-1,93,25.233014916323242,61.87927690125809,9.771840137178774,0.8083802317566224,1,2,25.41941766977147,0.3678774351153996,9.1663425370728,Monsoon,12.296387729912375,8.607471410938661
2024-02-19 04:45:00,Pongamia Pinnata Type-1,88,38.50065579490213,66.94059002846751,4.224169685267547,35.538895399803806,2,5,28.634540615186378,1.3435548270379964,2.010547646799421,Summer,5.5701241707491205,3.8990869195243842
2024-02-19 04:45:00,Pongamia Pinnata Type-1,85,36.53967345803248,72.45835830142158,7.360413601371159,15.56228694348386,4,4,11.28425989516858,0.8605134556930814,5.650222211875491,Winter,4.109018034779085,2.8763126243453594
2024-02-19 04:45:00,Pongamia Pinnata Type-2,15,35.537519345227665,36.972678137482575,9.169370859003006,40.79711739097534,5,5,14.663665281440393,1.6326734299846286,9.43395927081842,Rainy,9.428317861625494,6.599822503137846
2024-02-19 04:45:00,Pongamia Pinnata Type-2,9,21.01324191477244,33.23502251646867,5.7519936394804905,24.44073937882117,1,2,21.270135866402306,0.33089717510450983,9.470588621191295,Monsoon,6.803670837788297,4.762569586451807
2024-02-19 04:45:00,Pongamia Pinnata Type-2,55,19.6310237486655,29.414064330334874,7.7727961342074,43.43997590394055,3,5,25.36406608192009,0.8664739331959351,11.593176736320748,Summer,9.658788398899466,6.761151879229626
2024-02-19 04:45:00,Pongamia Pinnata Type-2,6,19.22298239303616,46.17058610800372,5.794652220747634,16.8121738432549,5,3,14.087290263920643,0.49097157151718673,7.534483892659743,Winter,9.275682079842765,6.492977455889935
2024-02-19 04:45:00,Averrhoa Bilimbi,31,28.361212503515056,29.934635841893538,6.252347410388254,41.71278850841186,4,4,3.8187346469560097,1.492958953982959,13.001641549629356,Rainy,5.8570676100922325,4.099947327064562
2024-02-19 04:45:00,Averrhoa Bilimbi,70,23.24301240827738,81.44918581362303,4.068636254439193,33.56242402483528,5,3,27.42898014704094,1.904019539630064,12.988352147522189,Monsoon,6.944149248311909,4.860904473818336
2024-02-19 04:45:00,Averrhoa Bilimbi,89,20.31716160987007,80.07168721674483,6.819671730310596,33.54396503682713,2,2,6.872129739443386,0.43780801585365414,13.174326138163455,Summer,9.767907786634172,6.83753545064392
2024-02-19 04:45:00,Averrhoa Bilimbi,25,22.57511090771486,46.58464277556796,6.953397442565336,3.2588666944746105,5,5,23.276458470863773,0.699569609605489,4.122616613785711,Winter,5.113028740948765,3.5791201186641355
2024-02-19 04:45:00,Azadirachta Indica Type-1,31,22.432356580129827,33.369836612415824,9.024965529028123,49.148178897688,3,2,6.203486719374899,0.23680023465648112,1.5595262579671123,Rainy,2.469639577520285,1.7287477042641992
2024-02-19 04:45:00,Azadirachta Indica Type-1,40,37.37527540191859,36.476432004048476,8.781157734503985,19.915072591767967,2,4,20.71168778656427,1.2838767423256896,4.499758082986166,Monsoon,8.038859944891811,5.627201961424268
2024-02-19 04:45:00,Azadirachta Indica Type-1,43,32.660870613416236,65.66942022419704,2.8034679200014274,26.35870838428919,4,2,29.474232027502012,0.1965618921808926,5.583786758677242,Summer,11.273948761352809,7.891764132946966
2024-02-19 04:45:00,Azadirachta Indica Type-1,11,20.579801867452296,68.59356342983364,7.7063078210315465,35.73575908251813,1,1,21.308627802064454,1.5518096459771187,8.906816527335726,Winter,5.202460727338211,3.6417225091367476
2024-02-19 04:45:00,Azadirachta Indica Type-2,35,29.12067370510524,55.089174953490115,3.152732687814529,35.2157521668204,5,1,23.504372741754455,0.6399451264309884,1.4461863362079412,Rainy,4.495507255977528,3.1468550791842693
2024-02-19 04:45:00,Azadirachta Indica Type-2,51,22.445634672428028,46.38646594233613,6.543111123180081,39.016673747191305,1,5,19.79595267089815,0.7027068518130413,4.330717759766479,Monsoon,3.5606058723539,2.49242411064773
2024-02-19 04:45:00,Azadirachta Indica Type-2,54,18.323745788192518,72.43494856230137,3.0460922609802914,2.663979151357726,5,1,17.036583757003065,1.303468101305287,4.335092686557515,Summer,2.8592748817980067,2.0014924172586044
2024-02-19 04:45:00,Azadirachta Indica Type-2,61,29.97476806510701,76.5563084460946,8.435611177943887,16.0616437971316,4,6,19.062554749951417,0.25416469751697635,11.858407237057353,Winter,3.2473198406605235,2.2731238884623663
2024-02-19 04:45:00,Azadirachta Indica Type-3,52,37.209689798858534,25.312145257912448,7.259681571249693,40.692108720925035,5,1,7.076139252662586,0.18390933617326713,5.702545565394292,Rainy,9.927468331379849,6.949227831965894
2024-02-19 04:45:00,Azadirachta Indica Type-3,11,35.00199858202015,43.75158979166312,7.206837916882629,49.02431435507224,5,5,15.787217444335694,1.352816436706416,8.852543941008431,Monsoon,3.2611564863779834,2.282809540464588
2024-02-19 04:45:00,Azadirachta Indica Type-3,52,15.826890821129561,76.11780851904473,6.220182312751551,35.81312127175016,5,4,19.264000520749672,1.0205360749877284,5.292611824839684,Summer,9.300536804166704,6.510375762916692
2024-02-19 04:45:00,Azadirachta Indica Type-3,57,22.421689061650504,77.33947874333074,9.57817847416083,23.066936155779587,4,2,20.575295257883948,0.8069927387063056,7.9840008885249505,Winter,7.369048932656843,5.15833425285979
2024-02-19 04:45:00,Azadirachta Indica Type-4,63,16.627498431977468,24.5514281263001,5.302333978627839,31.766532147663323,2,1,16.79045450214509,0.4938761970048954,10.37647845629564,Rainy,4.86219542714977,3.4035367990048386
2024-02-19 04:45:00,Azadirachta Indica Type-4,55,16.628256384095057,60.56447980494097,8.777937003097422,31.20556188354836,2,6,3.9944912308859637,1.1583192927405446,5.9011413340415375,Monsoon,2.129143209583701,1.4904002467085906
2024-02-19 04:45:00,Azadirachta Indica Type-4,98,28.520596387484485,33.98474820705015,2.078928422377004,39.094333677891775,4,6,7.117908248409737,0.6312154232583568,3.522229051344107,Summer,5.578598795896101,3.9050191571272705
2024-02-19 04:45:00,Azadirachta Indica Type-4,23,22.3768603539744,67.8320182706357,9.826535570226099,42.76603920409906,5,2,7.716257604246452,0.16953174793967818,12.202795308367033,Winter,6.139905710248209,4.297933997173746
2024-02-19 04:45:00,Neolamarckia Cadamba,94,35.53652521490835,24.413431850676798,9.766574782690492,20.59376316331666,3,2,14.737185553681904,1.6523551085481205,14.599952997889487,Rainy,10.70724107947157,7.495068755630099
2024-02-19 04:45:00,Neolamarckia Cadamba,14,32.685792694747576,78.79841707674473,4.27580725701197,37.533656583699916,5,2,3.3691817429517426,0.6423568780426057,1.0341739713705513,Monsoon,1.9105605140276893,1.3373923598193824
2024-02-19 04:45:00,Neolamarckia Cadamba,55,17.182481423190133,35.53075768882572,5.3192240552535495,28.33520194254119,3,3,17.41019927345134,0.44164591315646284,7.591713215431624,Summer,8.47156172967208,5.930093210770456
2024-02-19 04:45:00,Neolamarckia Cadamba,9,38.18015399199205,76.5849571769358,3.663555286316833,49.20743012715169,2,4,22.66503950580317,0.8956451240818284,4.690726369922667,Winter,5.678687078339145,3.9750809548374013
2024-02-19 04:45:00,Pueraria Montana (Kudzu) Type-1,20,35.7662301723924,84.53648111877355,4.385325604997911,46.164386269723,2,2,15.002704319318243,1.278875618535774,9.4921502032131,Rainy,2.371697220004919,1.660188054003443
2024-02-19 04:45:00,Pueraria Montana (Kudzu) Type-1,17,37.236813895983566,48.44756605496161,3.6648875008416413,4.677399106526048,2,2,21.86227922967653,0.13947105395437165,2.773552598681434,Monsoon,9.312209508042624,6.518546655629836
2024-02-19 04:45:00,Pueraria Montana (Kudzu) Type-1,53,16.940987669235643,43.45783661677848,5.126197057945599,21.017567839673646,1,4,16.251934734574842,0.20277321993109848,11.834012330424176,Summer,2.6040095133573042,1.8228066593501129
2024-02-19 04:45:00,Pueraria Montana (Kudzu) Type-1,73,25.83621836557716,73.81256959136736,9.655337604549626,9.661245618185344,5,1,14.590608794564107,1.177524838098608,6.097532602202283,Winter,7.730001955981491,5.411001369187043
2024-02-19 04:45:00,Pueraria Montana (Kudzu) Type-2,67,28.994510061604586,81.49729212422108,6.167400113411734,3.9671710666974835,1,4,7.408013519242254,0.32273547065787866,13.013743485128128,Rainy,7.4231204435848195,5.1961843105093735
2024-02-19 04:45:00,Pueraria Montana (Kudzu) Type-2,17,19.17458534415533,20.481193298458756,3.195240696756268,42.077345242804796,2,4,28.669616500909047,0.5401244369698999,7.515421480897845,Monsoon,9.84672383150924,6.892706682056467
2024-02-19 04:45:00,Pueraria Montana (Kudzu) Type-2,65,30.058837587071487,70.88677702463488,6.604344110588186,41.63007019922505,4,2,9.055381363002258,0.5457321005189992,2.0989754178389726,Summer,4.962654025559965,3.4738578178919757
2024-02-19 04:45:00,Pueraria Montana (Kudzu) Type-2,70,22.393093994809725,76.73369859783746,8.116500067506545,35.34521863563145,1,6,15.117032548592778,0.6300361432284814,10.656863849264127,Winter,8.801136400967554,6.1607954806772876
2024-02-19 04:45:00,Delonix Regia Type-1,64,23.10817872789602,57.303716918633356,2.548918915662571,39.458548193115064,4,4,28.12327877307506,1.7937545944279027,8.38508874135999,Rainy,2.395802877679562,1.6770620143756934
2024-02-19 04:45:00,Delonix Regia Type-1,39,19.94030109505503,73.98553570380153,5.154174019474499,1.41532956873609,2,3,7.102982287080144,1.6911270515880859,8.968400765023699,Monsoon,1.7385078097766833,1.2169554668436782
2024-02-19 04:45:00,Delonix Regia Type-1,45,17.851986935421913,75.79489310881787,3.7916059215970437,48.31585193115533,4,5,27.553916215634498,1.1559234108766583,3.949647548344058,Summer,3.84501360712422,2.691509524986954
2024-02-19 04:45:00,Delonix Regia Type-1,24,18.062220314793134,42.743912842923756,5.3575117316280405,0.33007872564734253,5,3,12.940753325510588,1.9551678511948483,2.259910019727311,Winter,1.9669546915788598,1.3768682841052018
2024-02-19 04:45:00,Delonix Regia Type-2,17,36.97289812685861,53.31002554870339,5.2505138547012695,11.720324845383695,4,3,14.055829366310293,0.6908603088495472,6.48917104073697,Rainy,5.652943061889509,3.957060143322656
2024-02-19 04:45:00,Delonix Regia Type-2,15,29.26998892319088,36.14183943015382,9.248664314190464,19.996629086734373,5,6,3.194156810372081,0.13538749490119226,5.469710132304922,Monsoon,9.87016029190609,6.909112204334263
2024-02-19 04:45:00,Delonix Regia Type-2,49,16.419496832391744,26.637771224603707,3.4068011118281083,35.2830727945589,1,1,21.43930815896114,0.2304974530042525,7.787068545956645,Summer,10.597502946113899,7.418252062279729
2024-02-19 04:45:00,Delonix Regia Type-2,63,21.355717977047014,45.257313790391706,8.988964814555601,47.01376286134067,3,5,6.053425572405435,1.618620437156832,5.267702230879298,Winter,3.1962441461800117,2.237370902326008
2024-02-19 04:45:00,Dalbergia Latifolia Roxb Type-1,21,27.548005520825424,80.61189142200547,5.671318424141725,10.62368846582762,1,1,3.661136379582494,1.073397037769131,10.23587966368987,Rainy,4.884672461949978,3.4192707233649844
2024-02-19 04:45:00,Dalbergia Latifolia Roxb Type-1,49,29.716036829159997,38.601128493884616,2.808149122338536,46.72390723050495,2,4,3.6704301092820764,0.9942973528339072,8.212917149152036,Monsoon,3.2020407808614895,2.2414285466030424
